id,channel,direction,source_agent,target_agent,event_type,related_code,title,summary,payload_json,status,created_at
319,label,inbound,케어라벨사,플랫폼,collected_release,W2WTL06WH,출고완료 보고,"SHP-202604-03 여름 여성 티셔츠 36,646장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '티셔츠', 'label_code': 'W2WTL06WH', 'quantity': 36646, 'unit': '장', 'due_date': '2026-04-27', 'release_date': '2026-04-27', 'report_batch_due_date': '2026-04-27', 'completed_release_count': 3, 'completed_release_qty_total': 36646, 'shipment_total_weight_kg': 36.646, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 36.646, 'fabric_weight_kg': 13192.6, 'zipper_button_weight_kg': 183.23, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W2WTL06WH', 'release_qty': 43975.2, 'unit': '야드', 'weight_kg': 13192.6, 'due_date': '2026-04-27', 'release_date': '2026-04-25', 'started_at': '2026-04-09', 'finished_at': '2026-04-25', 'due_buffer_days': 2, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W2WTL06WH', 'release_qty': 36646.0, 'unit': '장', 'weight_kg': 36.646, 'due_date': '2026-04-27', 'release_date': '2026-04-22', 'started_at': '2026-04-12', 'finished_at': '2026-04-22', 'due_buffer_days': 5, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W2WTL06WH', 'release_qty': 36646.0, 'unit': '개', 'weight_kg': 183.23, 'due_date': '2026-04-27', 'release_date': '2026-04-22', 'started_at': '2026-04-10', 'finished_at': '2026-04-22', 'due_buffer_days': 5, 'is_late': 'N'}], 'export_port': '인천항', 'packing_list': {'filename': 'packing_list_SHP-202604-03.csv', 'content_type': 'text/csv', 'period_from': '2026-04-27', 'period_to': '2026-04-27', 'total_qty': 36646, 'total_weight_kg': 36.646, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '여름', 'gender': '여성', 'fabric': '린넨', 'garment_type': '티셔츠', 'color': '화이트'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202604-03 여름 여성 티셔츠 36,646장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202604-03'}",수신완료,2026-04-27T17:00:00
320,label,inbound,케어라벨사,플랫폼,collected_release,W2WPM10GY,출고완료 보고,"SHP-202605-01 여름 여성 바지 40,485장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '바지', 'label_code': 'W2WPM10GY', 'quantity': 40485, 'unit': '장', 'due_date': '2026-05-07', 'release_date': '2026-05-07', 'report_batch_due_date': '2026-05-07', 'completed_release_count': 3, 'completed_release_qty_total': 40485, 'shipment_total_weight_kg': 40.485, 'shipment_box_count_total': 5, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 40.485, 'fabric_weight_kg': 19432.8, 'zipper_button_weight_kg': 202.425, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W2WPM10GY', 'release_qty': 64776.0, 'unit': '야드', 'weight_kg': 19432.8, 'due_date': '2026-05-07', 'release_date': '2026-05-02', 'started_at': '2026-04-15', 'finished_at': '2026-05-02', 'due_buffer_days': 5, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W2WPM10GY', 'release_qty': 40485.0, 'unit': '장', 'weight_kg': 40.485, 'due_date': '2026-05-07', 'release_date': '2026-05-01', 'started_at': '2026-04-22', 'finished_at': '2026-05-01', 'due_buffer_days': 6, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W2WPM10GY', 'release_qty': 40485.0, 'unit': '개', 'weight_kg': 202.425, 'due_date': '2026-05-07', 'release_date': '2026-05-04', 'started_at': '2026-04-22', 'finished_at': '2026-05-04', 'due_buffer_days': 3, 'is_late': 'N'}], 'export_port': '인천항', 'packing_list': {'filename': 'packing_list_SHP-202605-01.csv', 'content_type': 'text/csv', 'period_from': '2026-05-07', 'period_to': '2026-05-07', 'total_qty': 40485, 'total_weight_kg': 40.485, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '여름', 'gender': '여성', 'fabric': '혼방', 'garment_type': '바지', 'color': '그레이'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202605-01 여름 여성 바지 40,485장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202605-01'}",수신완료,2026-05-07T17:00:00
321,label,inbound,케어라벨사,플랫폼,collected_release,W3MJW01NV,출고완료 보고,"SHP-202605-02 가을 남성 재킷 35,479장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '재킷', 'label_code': 'W3MJW01NV', 'quantity': 35479, 'unit': '장', 'due_date': '2026-05-15', 'release_date': '2026-05-15', 'report_batch_due_date': '2026-05-15', 'completed_release_count': 3, 'completed_release_qty_total': 35479, 'shipment_total_weight_kg': 35.479, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 35.479, 'fabric_weight_kg': 22351.8, 'zipper_button_weight_kg': 354.79, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W3MJW01NV', 'release_qty': 74505.9, 'unit': '야드', 'weight_kg': 22351.8, 'due_date': '2026-05-15', 'release_date': '2026-05-11', 'started_at': '2026-04-25', 'finished_at': '2026-05-11', 'due_buffer_days': 4, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W3MJW01NV', 'release_qty': 35479.0, 'unit': '장', 'weight_kg': 35.479, 'due_date': '2026-05-15', 'release_date': '2026-05-09', 'started_at': '2026-04-27', 'finished_at': '2026-05-09', 'due_buffer_days': 6, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W3MJW01NV', 'release_qty': 70958.0, 'unit': '개', 'weight_kg': 354.79, 'due_date': '2026-05-15', 'release_date': '2026-05-13', 'started_at': '2026-05-02', 'finished_at': '2026-05-13', 'due_buffer_days': 2, 'is_late': 'N'}], 'export_port': '부산항', 'packing_list': {'filename': 'packing_list_SHP-202605-02.csv', 'content_type': 'text/csv', 'period_from': '2026-05-15', 'period_to': '2026-05-15', 'total_qty': 35479, 'total_weight_kg': 35.479, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '가을', 'gender': '남성', 'fabric': '울', 'garment_type': '재킷', 'color': '네이비'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202605-02 가을 남성 재킷 35,479장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202605-02'}",수신완료,2026-05-15T17:00:00
322,label,inbound,케어라벨사,플랫폼,collected_release,W4WDP11BK,출고완료 보고,"SHP-202605-03 겨울 여성 다운 37,448장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '다운', 'label_code': 'W4WDP11BK', 'quantity': 37448, 'unit': '장', 'due_date': '2026-05-23', 'release_date': '2026-05-23', 'report_batch_due_date': '2026-05-23', 'completed_release_count': 3, 'completed_release_qty_total': 37448, 'shipment_total_weight_kg': 37.448, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 37.448, 'fabric_weight_kg': 26962.6, 'zipper_button_weight_kg': 187.24, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W4WDP11BK', 'release_qty': 89875.2, 'unit': '야드', 'weight_kg': 26962.6, 'due_date': '2026-05-23', 'release_date': '2026-05-19', 'started_at': '2026-05-01', 'finished_at': '2026-05-19', 'due_buffer_days': 4, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W4WDP11BK', 'release_qty': 37448.0, 'unit': '장', 'weight_kg': 37.448, 'due_date': '2026-05-23', 'release_date': '2026-05-21', 'started_at': '2026-05-11', 'finished_at': '2026-05-21', 'due_buffer_days': 2, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W4WDP11BK', 'release_qty': 37448.0, 'unit': '개', 'weight_kg': 187.24, 'due_date': '2026-05-23', 'release_date': '2026-05-19', 'started_at': '2026-05-08', 'finished_at': '2026-05-19', 'due_buffer_days': 4, 'is_late': 'N'}], 'export_port': '인천항', 'packing_list': {'filename': 'packing_list_SHP-202605-03.csv', 'content_type': 'text/csv', 'period_from': '2026-05-23', 'period_to': '2026-05-23', 'total_qty': 37448, 'total_weight_kg': 37.448, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '겨울', 'gender': '여성', 'fabric': '폴리에스터', 'garment_type': '다운', 'color': '블랙'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202605-03 겨울 여성 다운 37,448장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202605-03'}",수신완료,2026-05-23T17:00:00
323,label,inbound,케어라벨사,플랫폼,collected_release,W2MTC08RD,출고완료 보고,"SHP-202605-04 여름 남성 티셔츠 39,083장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '티셔츠', 'label_code': 'W2MTC08RD', 'quantity': 39083, 'unit': '장', 'due_date': '2026-05-28', 'release_date': '2026-05-28', 'report_batch_due_date': '2026-05-28', 'completed_release_count': 3, 'completed_release_qty_total': 39083, 'shipment_total_weight_kg': 39.083, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 39.083, 'fabric_weight_kg': 14069.9, 'zipper_button_weight_kg': 195.415, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W2MTC08RD', 'release_qty': 46899.6, 'unit': '야드', 'weight_kg': 14069.9, 'due_date': '2026-05-28', 'release_date': '2026-05-27', 'started_at': '2026-05-10', 'finished_at': '2026-05-27', 'due_buffer_days': 1, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W2MTC08RD', 'release_qty': 39083.0, 'unit': '장', 'weight_kg': 39.083, 'due_date': '2026-05-28', 'release_date': '2026-05-26', 'started_at': '2026-05-14', 'finished_at': '2026-05-26', 'due_buffer_days': 2, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W2MTC08RD', 'release_qty': 39083.0, 'unit': '개', 'weight_kg': 195.415, 'due_date': '2026-05-28', 'release_date': '2026-05-26', 'started_at': '2026-05-13', 'finished_at': '2026-05-26', 'due_buffer_days': 2, 'is_late': 'N'}], 'export_port': '부산항', 'packing_list': {'filename': 'packing_list_SHP-202605-04.csv', 'content_type': 'text/csv', 'period_from': '2026-05-28', 'period_to': '2026-05-28', 'total_qty': 39083, 'total_weight_kg': 39.083, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '여름', 'gender': '남성', 'fabric': '면', 'garment_type': '티셔츠', 'color': '레드'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202605-04 여름 남성 티셔츠 39,083장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202605-04'}",수신완료,2026-05-28T17:00:00
324,label,inbound,케어라벨사,플랫폼,collected_release,W1MTP05BE,출고완료 보고,"SHP-202606-01 봄 남성 티셔츠 44,045장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '티셔츠', 'label_code': 'W1MTP05BE', 'quantity': 44045, 'unit': '장', 'due_date': '2026-06-08', 'release_date': '2026-06-08', 'report_batch_due_date': '2026-06-08', 'completed_release_count': 3, 'completed_release_qty_total': 44045, 'shipment_total_weight_kg': 44.045, 'shipment_box_count_total': 5, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 44.045, 'fabric_weight_kg': 15856.2, 'zipper_button_weight_kg': 220.225, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W1MTP05BE', 'release_qty': 52854.0, 'unit': '야드', 'weight_kg': 15856.2, 'due_date': '2026-06-08', 'release_date': '2026-06-08', 'started_at': '2026-05-20', 'finished_at': '2026-06-08', 'due_buffer_days': 0, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W1MTP05BE', 'release_qty': 44045.0, 'unit': '장', 'weight_kg': 44.045, 'due_date': '2026-06-08', 'release_date': '2026-06-07', 'started_at': '2026-05-29', 'finished_at': '2026-06-07', 'due_buffer_days': 1, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W1MTP05BE', 'release_qty': 44045.0, 'unit': '개', 'weight_kg': 220.225, 'due_date': '2026-06-08', 'release_date': '2026-06-07', 'started_at': '2026-05-27', 'finished_at': '2026-06-07', 'due_buffer_days': 1, 'is_late': 'N'}], 'export_port': '부산항', 'packing_list': {'filename': 'packing_list_SHP-202606-01.csv', 'content_type': 'text/csv', 'period_from': '2026-06-08', 'period_to': '2026-06-08', 'total_qty': 44045, 'total_weight_kg': 44.045, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '봄', 'gender': '남성', 'fabric': '폴리에스터', 'garment_type': '티셔츠', 'color': '베이지'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202606-01 봄 남성 티셔츠 44,045장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202606-01'}",수신완료,2026-06-08T17:00:00
325,label,inbound,케어라벨사,플랫폼,collected_release,W2WTL06WH,출고완료 보고,"SHP-202606-02 여름 여성 티셔츠 35,166장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '티셔츠', 'label_code': 'W2WTL06WH', 'quantity': 35166, 'unit': '장', 'due_date': '2026-06-18', 'release_date': '2026-06-18', 'report_batch_due_date': '2026-06-18', 'completed_release_count': 3, 'completed_release_qty_total': 35166, 'shipment_total_weight_kg': 35.166, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 35.166, 'fabric_weight_kg': 12659.8, 'zipper_button_weight_kg': 175.83, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W2WTL06WH', 'release_qty': 42199.2, 'unit': '야드', 'weight_kg': 12659.8, 'due_date': '2026-06-18', 'release_date': '2026-06-20', 'started_at': '2026-06-01', 'finished_at': '2026-06-20', 'due_buffer_days': -2, 'is_late': 'Y'}, {'company_name': '케어라벨사', 'label_code': 'W2WTL06WH', 'release_qty': 35166.0, 'unit': '장', 'weight_kg': 35.166, 'due_date': '2026-06-18', 'release_date': '2026-06-16', 'started_at': '2026-06-05', 'finished_at': '2026-06-16', 'due_buffer_days': 2, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W2WTL06WH', 'release_qty': 35166.0, 'unit': '개', 'weight_kg': 175.83, 'due_date': '2026-06-18', 'release_date': '2026-06-14', 'started_at': '2026-06-02', 'finished_at': '2026-06-14', 'due_buffer_days': 4, 'is_late': 'N'}], 'export_port': '인천항', 'packing_list': {'filename': 'packing_list_SHP-202606-02.csv', 'content_type': 'text/csv', 'period_from': '2026-06-18', 'period_to': '2026-06-18', 'total_qty': 35166, 'total_weight_kg': 35.166, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '여름', 'gender': '여성', 'fabric': '린넨', 'garment_type': '티셔츠', 'color': '화이트'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202606-02 여름 여성 티셔츠 35,166장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202606-02'}",수신완료,2026-06-18T17:00:00
326,label,inbound,케어라벨사,플랫폼,collected_release,W2MPL09NV,출고완료 보고,"SHP-202606-03 여름 남성 바지 33,338장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '바지', 'label_code': 'W2MPL09NV', 'quantity': 33338, 'unit': '장', 'due_date': '2026-06-27', 'release_date': '2026-06-27', 'report_batch_due_date': '2026-06-27', 'completed_release_count': 3, 'completed_release_qty_total': 33338, 'shipment_total_weight_kg': 33.338, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 33.338, 'fabric_weight_kg': 16002.2, 'zipper_button_weight_kg': 166.69, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W2MPL09NV', 'release_qty': 53340.8, 'unit': '야드', 'weight_kg': 16002.2, 'due_date': '2026-06-27', 'release_date': '2026-06-22', 'started_at': '2026-06-06', 'finished_at': '2026-06-22', 'due_buffer_days': 5, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W2MPL09NV', 'release_qty': 33338.0, 'unit': '장', 'weight_kg': 33.338, 'due_date': '2026-06-27', 'release_date': '2026-06-24', 'started_at': '2026-06-13', 'finished_at': '2026-06-24', 'due_buffer_days': 3, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W2MPL09NV', 'release_qty': 33338.0, 'unit': '개', 'weight_kg': 166.69, 'due_date': '2026-06-27', 'release_date': '2026-06-28', 'started_at': '2026-06-14', 'finished_at': '2026-06-28', 'due_buffer_days': -1, 'is_late': 'Y'}], 'export_port': '부산항', 'packing_list': {'filename': 'packing_list_SHP-202606-03.csv', 'content_type': 'text/csv', 'period_from': '2026-06-27', 'period_to': '2026-06-27', 'total_qty': 33338, 'total_weight_kg': 33.338, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '여름', 'gender': '남성', 'fabric': '린넨', 'garment_type': '바지', 'color': '네이비'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202606-03 여름 남성 바지 33,338장 출고'}, 'scenario_tag': 'supply_and_production_break', 'report_id': 'demo-SHP-202606-03'}",수신완료,2026-06-27T17:00:00
327,label,inbound,케어라벨사,플랫폼,collected_release,W3MJW01NV,출고완료 보고,"SHP-202607-01 가을 남성 재킷 36,658장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '재킷', 'label_code': 'W3MJW01NV', 'quantity': 36658, 'unit': '장', 'due_date': '2026-07-03', 'release_date': '2026-07-03', 'report_batch_due_date': '2026-07-03', 'completed_release_count': 3, 'completed_release_qty_total': 36658, 'shipment_total_weight_kg': 36.658, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 36.658, 'fabric_weight_kg': 23094.5, 'zipper_button_weight_kg': 366.58, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W3MJW01NV', 'release_qty': 76981.8, 'unit': '야드', 'weight_kg': 23094.5, 'due_date': '2026-07-03', 'release_date': '2026-07-02', 'started_at': '2026-06-16', 'finished_at': '2026-07-02', 'due_buffer_days': 1, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W3MJW01NV', 'release_qty': 36658.0, 'unit': '장', 'weight_kg': 36.658, 'due_date': '2026-07-03', 'release_date': '2026-06-27', 'started_at': '2026-06-18', 'finished_at': '2026-06-27', 'due_buffer_days': 6, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W3MJW01NV', 'release_qty': 73316.0, 'unit': '개', 'weight_kg': 366.58, 'due_date': '2026-07-03', 'release_date': '2026-07-03', 'started_at': '2026-06-22', 'finished_at': '2026-07-03', 'due_buffer_days': 0, 'is_late': 'N'}], 'export_port': '부산항', 'packing_list': {'filename': 'packing_list_SHP-202607-01.csv', 'content_type': 'text/csv', 'period_from': '2026-07-03', 'period_to': '2026-07-03', 'total_qty': 36658, 'total_weight_kg': 36.658, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '가을', 'gender': '남성', 'fabric': '울', 'garment_type': '재킷', 'color': '네이비'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202607-01 가을 남성 재킷 36,658장 출고'}, 'scenario_tag': 'july_normal', 'report_id': 'demo-SHP-202607-01'}",수신완료,2026-07-03T17:00:00
328,label,inbound,케어라벨사,플랫폼,collected_release,W4WDP11BK,출고완료 보고,"SHP-202607-02 겨울 여성 다운 38,344장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '다운', 'label_code': 'W4WDP11BK', 'quantity': 38344, 'unit': '장', 'due_date': '2026-07-10', 'release_date': '2026-07-10', 'report_batch_due_date': '2026-07-10', 'completed_release_count': 3, 'completed_release_qty_total': 38344, 'shipment_total_weight_kg': 38.344, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 38.344, 'fabric_weight_kg': 27607.7, 'zipper_button_weight_kg': 191.72, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W4WDP11BK', 'release_qty': 92025.6, 'unit': '야드', 'weight_kg': 27607.7, 'due_date': '2026-07-10', 'release_date': '2026-07-11', 'started_at': '2026-06-25', 'finished_at': '2026-07-11', 'due_buffer_days': -1, 'is_late': 'Y'}, {'company_name': '케어라벨사', 'label_code': 'W4WDP11BK', 'release_qty': 38344.0, 'unit': '장', 'weight_kg': 38.344, 'due_date': '2026-07-10', 'release_date': '2026-07-09', 'started_at': '2026-06-28', 'finished_at': '2026-07-09', 'due_buffer_days': 1, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W4WDP11BK', 'release_qty': 38344.0, 'unit': '개', 'weight_kg': 191.72, 'due_date': '2026-07-10', 'release_date': '2026-07-05', 'started_at': '2026-06-22', 'finished_at': '2026-07-05', 'due_buffer_days': 5, 'is_late': 'N'}], 'export_port': '인천항', 'packing_list': {'filename': 'packing_list_SHP-202607-02.csv', 'content_type': 'text/csv', 'period_from': '2026-07-10', 'period_to': '2026-07-10', 'total_qty': 38344, 'total_weight_kg': 38.344, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '겨울', 'gender': '여성', 'fabric': '폴리에스터', 'garment_type': '다운', 'color': '블랙'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202607-02 겨울 여성 다운 38,344장 출고'}, 'scenario_tag': 'july_due_day_pressure', 'report_id': 'demo-SHP-202607-02'}",수신완료,2026-07-10T17:00:00
329,label,inbound,케어라벨사,플랫폼,collected_release,W2MTC08RD,출고완료 보고,"SHP-202607-03 여름 남성 티셔츠 35,769장 출고","{'company_id': 2, 'company_name': '케어라벨사', 'item_name': '티셔츠', 'label_code': 'W2MTC08RD', 'quantity': 35769, 'unit': '장', 'due_date': '2026-07-17', 'release_date': '2026-07-17', 'report_batch_due_date': '2026-07-17', 'completed_release_count': 3, 'completed_release_qty_total': 35769, 'shipment_total_weight_kg': 35.769, 'shipment_box_count_total': 4, 'shipment_weight_basis': 'label_agent: 1000pcs=1kg; fabric_agent: 0.3kg/yard; zipper_agent: 5g/pcs', 'label_weight_kg': 35.769, 'fabric_weight_kg': 12876.8, 'zipper_button_weight_kg': 178.845, 'completed_release_list': [{'company_name': '옷감사', 'label_code': 'W2MTC08RD', 'release_qty': 42922.8, 'unit': '야드', 'weight_kg': 12876.8, 'due_date': '2026-07-17', 'release_date': '2026-07-16', 'started_at': '2026-06-28', 'finished_at': '2026-07-16', 'due_buffer_days': 1, 'is_late': 'N'}, {'company_name': '케어라벨사', 'label_code': 'W2MTC08RD', 'release_qty': 35769.0, 'unit': '장', 'weight_kg': 35.769, 'due_date': '2026-07-17', 'release_date': '2026-07-10', 'started_at': '2026-06-28', 'finished_at': '2026-07-10', 'due_buffer_days': 7, 'is_late': 'N'}, {'company_name': '지퍼단추사', 'label_code': 'W2MTC08RD', 'release_qty': 35769.0, 'unit': '개', 'weight_kg': 178.845, 'due_date': '2026-07-17', 'release_date': '2026-07-14', 'started_at': '2026-07-02', 'finished_at': '2026-07-14', 'due_buffer_days': 3, 'is_late': 'N'}], 'export_port': '부산항', 'packing_list': {'filename': 'packing_list_SHP-202607-03.csv', 'content_type': 'text/csv', 'period_from': '2026-07-17', 'period_to': '2026-07-17', 'total_qty': 35769, 'total_weight_kg': 35.769, 'label_code_count': 1, 'csv_base64': '', 'csv_size_bytes': 0}, 'apparel_info': {'target_retail_year': 2027, 'season': '여름', 'gender': '남성', 'fabric': '면', 'garment_type': '티셔츠', 'color': '레드'}, 'ai_report': {'analysis_type': 'demo_rule_based', 'uses_openai': False, 'summary': 'SHP-202607-03 여름 남성 티셔츠 35,769장 출고'}, 'scenario_tag': 'july_round_trip_candidate', 'report_id': 'demo-SHP-202607-03'}",수신완료,2026-07-17T17:00:00
